Accident_Index,Location_Easting,Location_Northing,Longitude,Latitude,Police_Force,Accident_Severity,Number_of_Vehicles,Number_of_Casualties,Day_of_Week,Local_Authority_District,Local_Authority_Highway,1st_Road_Class,1st_Road_Number,Road_Type,Speed_limit,Junction_Detail,Junction_Control,2nd_Road_Class,2nd_Road_Number,Pedestrian_Crossing_Human_Control,Pedestrian_Crossing_Physical_Facilities,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Special_Conditions_at_Site,Carriageway_Hazards,Urban_or_Rural_Area,Did_Police_Officer_Attend_Scene_of_Accident,LSOA_of_Accident_Location,Date_Time
2018950001364,328850.0,674200.0,-3.141078,55.955527000000004,95,3,3,1,5,923,S12000036,3,1140,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,,2018-04-10 12:04:00
2018950001365,304769.0,669818.0,-3.525058,55.911997,95,3,1,1,7,940,S12000040,6,0,6,20,8,4,6,0,0,0,4,4,1,0,0,1,2,,2018-06-10 21:00:00
2018950001366,385497.0,642526.0,-2.2321779999999998,55.67600600000001,95,1,2,1,1,914,S12000026,3,6112,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,,2018-07-10 11:10:00
2018950001367,304496.0,666077.0,-3.5281010000000004,55.87834300000001,95,3,1,1,2,940,S12000040,6,0,6,30,1,4,6,0,0,0,4,5,2,0,0,1,1,,2018-08-10 03:00:00
2018950001369,325976.0,663944.0,-3.184282,55.862965,95,3,2,1,2,929,S12000019,3,703,6,60,0,-1,-1,0,0,0,1,1,2,0,0,2,1,,2018-08-10 18:30:00
2018950001370,327967.0,670045.0,-3.154105,55.918071999999995,95,3,2,1,2,923,S12000036,3,772,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,,2018-08-10 17:10:00
2018950001372,322740.0,672640.0,-3.238458,55.940571,95,3,2,1,5,923,S12000036,6,0,6,30,3,4,5,0,0,0,1,9,1,0,0,1,2,,2018-04-10 09:15:00
2018950001373,299494.0,677115.0,-3.6121300000000005,55.976459,95,3,2,1,7,940,S12000040,6,0,7,30,0,-1,-1,0,0,0,6,1,1,0,0,1,1,,2018-06-10 20:15:00
2018950001374,311700.0,671320.0,-3.414708,55.926811,95,3,3,3,3,923,S12000036,6,0,6,40,3,4,3,8,0,0,1,5,2,0,0,2,1,,2018-09-10 09:50:00
2018950001376,334088.0,662900.0,-3.054449,55.854765,95,2,2,2,3,929,S12000019,6,0,6,30,3,2,6,0,0,5,1,1,1,0,0,2,1,,2018-09-10 19:30:00
2018950001377,295265.0,668674.0,-3.6765839999999996,55.899747,95,3,2,1,4,940,S12000040,3,89,6,60,1,4,3,801,0,0,1,1,1,0,0,2,1,,2018-10-10 15:20:00
2018950001379,385040.0,656152.0,-2.240197,55.79841999999999,95,2,2,1,2,914,S12000026,3,6105,6,60,3,4,4,6355,0,0,6,1,1,0,0,2,1,,2018-01-10 05:46:00
2018950001380,305993.0,669436.0,-3.505351,55.908806999999996,95,3,2,1,2,940,S12000040,6,0,6,30,3,2,6,0,0,0,1,4,2,0,0,1,1,,2018-08-10 11:30:00
2018950001381,331760.0,668000.0,-3.092915,55.900255,95,3,2,1,4,923,S12000036,3,720,1,50,1,2,3,7,0,0,1,1,1,0,0,2,2,,2018-10-10 17:20:00
2018950001382,322950.0,675710.0,-3.235976,55.968180000000004,95,3,1,1,5,923,S12000036,5,0,1,30,1,4,6,0,0,0,1,1,1,0,0,1,2,,2018-11-10 06:52:00
2018950001383,325530.0,674080.0,-3.194202,55.953945999999995,95,3,1,1,5,923,S12000036,6,0,6,20,3,2,5,0,0,5,1,1,1,0,0,1,1,,2018-11-10 12:20:00
2018950001384,338526.0,674446.0,-2.986199,55.959075,95,3,1,1,6,921,S12000010,4,1348,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,,2018-09-21 09:20:00
2018950001385,303154.0,666447.0,-3.549675,55.881398,95,3,1,1,7,940,S12000040,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,,2018-04-08 08:15:00
2018950001386,327320.0,676440.0,-3.166181,55.975418999999995,95,3,3,2,3,923,S12000036,3,199,6,20,9,2,3,900,0,0,1,9,1,0,0,1,1,,2018-09-10 17:10:00
2018950001387,327857.0,655453.0,-3.1519790000000003,55.786976,95,3,1,1,5,929,S12000019,6,0,6,30,0,-1,-1,0,0,0,1,2,2,0,0,2,1,,2018-11-10 16:40:00
2018950001389,321860.0,669720.0,-3.2516950000000002,55.914198999999996,95,3,1,1,6,923,S12000036,6,0,6,20,0,-1,-1,0,0,0,1,4,2,0,2,1,1,,2018-12-10 09:15:00
2018950001390,322290.0,671860.0,-3.245435,55.933492,95,3,2,1,6,923,S12000036,3,71,6,20,7,2,6,0,0,5,1,8,2,0,0,1,1,,2018-12-10 14:45:00
2018950001391,324950.0,672930.0,-3.2031680000000002,55.943526,95,3,1,1,6,923,S12000036,3,700,6,20,7,2,6,0,0,5,1,5,2,0,0,1,1,,2018-12-10 16:30:00
2018950001392,325930.0,673680.0,-3.187688,55.950415,95,3,2,1,6,923,S12000036,3,7,6,20,0,-1,-1,0,0,5,1,5,2,0,0,1,1,,2018-12-10 13:00:00
2018950001393,326760.0,673930.0,-3.1744689999999998,55.952788,95,3,2,1,6,923,S12000036,6,0,6,20,1,2,5,0,0,0,1,2,2,0,0,1,2,,2018-12-10 18:45:00
2018950001394,328760.0,669480.0,-3.14127,55.913115000000005,95,3,1,1,7,923,S12000036,6,0,6,20,9,4,6,0,0,0,1,2,2,0,0,1,1,,2018-10-13 09:20:00
2018950001395,365695.0,623667.0,-2.5446779999999998,55.505563,95,3,2,1,7,914,S12000026,3,68,6,60,9,4,-1,-1,0,0,1,2,2,0,0,2,1,,2018-10-13 10:00:00
2018950001397,319340.0,672930.0,-3.29296,55.942615,95,3,1,1,6,923,S12000036,3,8,1,20,1,4,6,0,0,0,1,1,1,0,0,1,2,,2018-12-10 16:55:00
2018950001398,333900.0,672825.0,-3.0598810000000003,55.943899,95,3,1,1,7,921,S12000010,6,0,6,30,3,2,6,0,0,5,1,1,1,0,0,1,1,,2018-10-13 22:35:00
2018950001399,355943.0,647380.0,-2.702861,55.717827,95,2,1,2,7,914,S12000026,3,697,6,60,0,-1,-1,0,0,0,1,2,2,0,0,2,1,,2018-10-13 13:40:00
2018950001400,325350.0,673980.0,-3.1970560000000003,55.953019999999995,95,3,3,1,1,923,S12000036,5,0,6,20,0,-1,-1,0,0,5,1,1,1,0,0,1,1,,2018-10-14 12:45:00
2018950001401,342429.0,629250.0,-2.914143,55.553529000000005,95,2,1,1,1,914,S12000026,3,708,6,60,0,-1,-1,0,0,0,1,1,2,0,0,2,1,,2018-10-14 14:50:00
2018950001403,325580.0,674400.0,-3.19349,55.956828,95,2,2,1,2,923,S12000036,6,0,6,20,6,4,6,0,0,0,1,1,1,0,0,1,1,,2018-10-15 09:00:00
2018950001404,321421.0,653241.0,-3.253941,55.766101,95,3,3,1,2,914,S12000026,3,701,6,60,9,4,6,0,0,0,1,1,1,0,0,2,1,,2018-10-15 08:58:00
2018950001405,326210.0,673160.0,-3.183063,55.945787,95,3,1,1,2,923,S12000036,6,0,6,20,9,4,6,0,0,8,1,1,1,0,0,1,1,,2018-10-15 14:00:00
2018950001406,318660.0,670770.0,-3.3031919999999997,55.923099,95,3,2,1,2,923,S12000036,6,0,6,20,0,-1,-1,0,0,0,1,1,1,0,0,1,1,,2018-10-15 16:00:00
2018950001407,324200.0,673340.0,-3.215288,55.947091,95,3,2,1,2,923,S12000036,3,8,6,30,6,2,6,0,0,5,1,1,1,0,0,1,2,,2018-10-15 16:33:00
2018950001408,327690.0,668100.0,-3.158014,55.900558999999994,95,1,1,1,3,923,S12000036,6,0,6,20,8,4,6,0,0,0,1,1,1,0,0,1,1,,2018-10-16 07:55:00
2018950001410,320420.0,668660.0,-3.274414,55.904441000000006,95,3,2,1,3,923,S12000036,3,720,3,70,0,-1,-1,0,0,0,1,1,1,0,0,2,1,,2018-10-16 15:50:00
2018950001411,323319.0,672145.0,-3.22905,55.936217000000006,95,3,1,1,3,923,S12000036,6,0,6,30,6,2,6,0,0,5,4,1,1,0,0,1,1,,2018-10-16 18:45:00
2018950001412,327000.0,673710.0,-3.170566,55.950848,95,3,2,1,4,923,S12000036,6,0,6,20,0,-1,-1,0,0,1,1,1,1,0,0,1,1,,2018-10-17 09:00:00
2018950001413,321316.0,643111.0,-3.252698,55.675090000000004,95,2,2,1,4,914,S12000026,6,0,6,60,0,-1,-1,0,0,0,6,2,2,0,0,2,1,,2018-10-17 11:00:00
2018950001414,323652.0,654457.0,-3.2187349999999997,55.777381999999996,95,3,2,2,2,914,S12000026,3,703,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,,2018-10-15 07:00:00
2018950001415,325775.0,658195.0,-3.1859189999999997,55.811291000000004,95,3,2,1,3,929,S12000019,3,6094,6,60,6,4,4,6372,0,0,1,1,1,0,0,2,1,,2018-10-16 16:25:00
2018950001416,312550.0,675560.0,-3.4024870000000003,55.96505,95,2,2,2,4,923,S12000036,4,800,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,,2018-10-17 10:30:00
2018950001417,330372.0,669456.0,-3.115482,55.913136,95,3,2,1,5,929,S12000019,3,7,6,30,0,-1,-1,0,0,0,1,1,1,0,0,2,1,,2018-10-18 13:05:00
2018950001418,364783.0,618067.0,-2.558404,55.45518199999999,95,3,2,1,6,914,S12000026,4,6357,6,60,0,-1,-1,0,0,0,1,1,2,6,0,2,1,,2018-05-10 10:41:00
2018950001419,374383.0,674592.0,-2.411929,55.96364499999999,95,3,3,2,5,921,S12000010,3,1,6,60,9,4,6,0,0,0,5,1,1,0,0,2,1,,2018-10-18 18:22:00
2018950001420,307291.0,672096.0,-3.4855110000000002,55.932951,95,3,2,1,4,940,S12000040,3,899,6,30,6,2,6,0,0,4,1,1,1,0,0,1,2,,2018-10-17 14:00:00
2018950001421,319100.0,674170.0,-3.2971739999999996,55.953713,95,3,2,2,2,923,S12000036,6,0,6,20,3,4,4,701,0,0,1,1,1,0,0,1,1,,2018-10-15 12:36:00
2018950001422,308267.0,672221.0,-3.469936,55.934261,95,2,1,1,6,940,S12000040,3,899,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,,2018-10-19 18:30:00
2018950001423,333999.0,666898.0,-3.0568459999999997,55.890668000000005,95,3,1,1,5,929,S12000019,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,,2018-10-18 17:15:00
2018950001424,329350.0,671610.0,-3.132393,55.932336,95,3,2,1,6,923,S12000036,3,6095,6,20,3,4,6,0,0,0,4,1,1,0,0,1,1,,2018-10-19 18:40:00
2018950001425,325250.0,666456.0,-3.196572,55.88541800000001,95,2,1,1,6,929,S12000019,3,703,6,40,0,-1,-1,0,0,0,1,1,2,0,0,2,1,,2018-10-19 16:40:00
2018950001426,331137.0,665004.0,-3.102113,55.873253000000005,95,3,2,3,7,929,S12000019,6,0,6,30,3,4,6,0,0,5,4,1,1,0,0,1,1,,2018-10-20 19:35:00
2018950001431,364828.0,642906.0,-2.560864,55.678357999999996,95,2,2,1,2,914,S12000026,3,6089,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,,2018-08-10 12:15:00
2018950001432,304591.0,667648.0,-3.527138,55.892472,95,3,4,2,2,940,S12000040,6,0,6,30,3,2,6,0,0,4,1,1,1,0,0,1,1,,2018-10-22 12:55:00
2018950001433,326960.0,675230.0,-3.1716189999999997,55.964496,95,3,2,1,2,923,S12000036,6,0,6,20,6,4,6,0,0,0,1,1,1,0,0,1,2,,2018-10-22 09:15:00
2018950001434,325480.0,673640.0,-3.194881,55.949985999999996,95,3,1,1,7,923,S12000036,6,0,6,20,6,2,5,0,1,5,1,1,1,0,0,1,1,,2018-10-13 16:00:00
2018950001435,324640.0,676010.0,-3.208992,55.971143000000005,95,3,2,1,2,923,S12000036,4,901,6,20,3,2,6,0,0,5,1,1,1,0,0,1,1,,2018-10-22 13:30:00
2018950001437,314870.0,672450.0,-3.364351,55.937532,95,3,2,1,3,923,S12000036,3,8,3,70,0,-1,-1,0,0,0,1,1,1,0,0,2,1,,2018-10-23 09:05:00
2018950001438,327970.0,668320.0,-3.153595,55.902577,95,3,2,1,2,923,S12000036,4,701,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,,2018-10-22 07:30:00
2018950001439,298619.0,667234.0,-3.6224300000000005,55.88753199999999,95,3,2,1,7,940,S12000040,3,7066,6,40,0,-1,-1,0,0,0,1,2,2,0,0,1,1,,2018-10-13 12:00:00
2018950001441,314727.0,651722.0,-3.3601199999999998,55.751324,95,3,3,1,4,914,S12000026,3,702,6,30,0,-1,-1,0,0,0,4,1,1,0,0,2,1,,2018-10-24 05:00:00
2018950001442,324360.0,672820.0,-3.212581,55.942446,95,2,1,1,4,923,S12000036,5,0,6,20,3,4,6,0,0,0,1,1,1,0,0,1,1,,2018-10-24 12:27:00
2018950001443,359277.0,630026.0,-2.647218,55.562202,95,3,2,3,3,914,S12000026,3,68,6,60,0,-1,-1,0,0,0,1,8,2,0,0,2,1,,2018-10-16 16:02:00
2018950001444,296011.0,666378.0,-3.6637769999999996,55.879289,95,2,3,3,4,940,S12000040,3,706,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,,2018-10-24 16:30:00
2018950001445,325580.0,674400.0,-3.19349,55.956828,95,3,2,1,4,923,S12000036,6,0,6,20,6,4,6,0,0,0,1,1,1,0,0,1,1,,2018-10-24 13:10:00
2018950001446,329130.0,674270.0,-3.136614,55.956198,95,3,2,1,3,923,S12000036,3,1140,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,,2018-02-10 16:00:00
2018950001447,326740.0,671040.0,-3.174002,55.926823999999996,95,3,1,1,2,923,S12000036,5,0,6,20,3,4,6,0,0,0,1,1,1,0,0,1,1,,2018-10-22 13:00:00
2018950001448,321820.0,676590.0,-3.25433,55.975901,95,3,2,1,5,923,S12000036,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,,2018-10-25 11:05:00
2018950001449,319462.0,674957.0,-3.291614,55.960843000000004,95,3,3,1,1,923,S12000036,3,90,6,40,0,-1,-1,0,0,0,1,1,1,4,0,1,1,,2018-10-14 16:45:00
2018950001450,322660.0,672590.0,-3.2397240000000003,55.940109,95,3,2,1,5,923,S12000036,6,0,6,30,0,-1,-1,0,0,0,4,4,2,0,0,1,1,,2018-10-25 23:20:00
2018950001451,310306.0,672476.0,-3.4373940000000003,55.936935999999996,95,2,2,1,5,940,S12000040,3,89,6,60,3,4,6,0,0,0,1,1,1,0,0,1,1,,2018-09-27 08:00:00
2018950001452,308416.0,667706.0,-3.466019,55.893736,95,3,2,1,6,940,S12000040,6,0,6,30,0,-1,-1,0,0,5,1,1,1,0,0,1,2,,2018-10-26 15:45:00
2018950001453,311328.0,643231.0,-3.4115019999999996,55.674445,95,3,3,3,7,914,S12000026,3,72,6,60,8,4,6,0,0,0,1,1,1,0,0,2,1,,2018-10-27 11:30:00
2018950001454,324780.0,673780.0,-3.206126,55.951135,95,2,1,1,1,923,S12000036,3,900,6,20,0,-1,-1,0,0,0,4,1,1,0,0,1,1,,2018-10-28 03:15:00
2018950001456,295574.0,667159.0,-3.6710599999999998,55.886207999999996,95,1,2,1,1,940,S12000040,3,801,6,60,0,-1,-1,0,0,0,6,1,2,0,0,2,1,,2018-10-28 19:30:00
2018950001457,323450.0,672240.0,-3.2269810000000003,55.93709200000001,95,3,1,1,4,923,S12000036,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,,2018-10-24 08:20:00
2018950001458,319160.0,674910.0,-3.296436,55.96037,95,2,2,1,7,923,S12000036,3,90,6,40,3,4,6,0,0,0,4,1,1,0,0,1,1,,2018-10-27 17:30:00
2018950001459,365017.0,677464.0,-2.562323,55.98885500000001,95,3,2,1,6,921,S12000010,3,1,3,70,1,4,3,199,0,0,1,1,1,0,0,2,2,,2018-10-08 16:40:00
2018950001460,324070.0,672640.0,-3.217172,55.940782999999996,95,3,1,1,2,923,S12000036,5,0,6,30,0,-1,-1,0,0,4,1,1,1,0,0,1,1,,2018-10-29 13:20:00
2018950001461,323500.0,672480.0,-3.226249,55.939255,95,3,2,5,2,923,S12000036,3,70,6,30,6,2,5,0,0,4,1,1,1,0,0,1,1,,2018-10-29 17:13:00
2018950001462,326150.0,673700.0,-3.1841720000000002,55.950629000000006,95,2,1,1,2,923,S12000036,6,0,6,20,6,4,5,0,0,5,1,1,1,0,0,1,1,,2018-10-29 19:00:00
2018950001463,344244.0,648371.0,-2.889262,55.725524,95,2,2,1,2,914,S12000026,3,7,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,,2018-10-29 14:10:00
2018950001468,331240.0,672550.0,-3.102389,55.941054,95,2,2,1,3,923,S12000036,3,1,3,40,0,-1,-1,0,0,8,1,1,2,0,0,1,1,,2018-10-30 07:30:00
2018950001469,326950.0,671440.0,-3.1707509999999997,55.930448999999996,95,2,1,1,5,923,S12000036,3,7,6,30,3,4,6,0,0,0,1,9,1,0,0,1,2,,2018-10-25 14:00:00
2018950001470,322441.0,675658.0,-3.244113,55.967631000000004,95,3,1,1,3,923,S12000036,6,0,6,20,0,-1,-1,0,0,5,1,1,2,0,0,1,1,,2018-10-30 06:15:00
2018950001471,304911.0,670833.0,-3.5231449999999995,55.921142,95,3,2,1,3,940,S12000040,3,89,6,50,9,4,6,0,0,0,1,1,2,0,0,2,1,,2018-10-30 10:20:00
2018950001472,301489.0,669404.0,-3.577357,55.90761800000001,95,3,2,2,3,940,S12000040,3,89,6,50,1,4,6,0,0,0,1,1,2,0,0,2,1,,2018-10-30 14:50:00
2018950001474,304758.0,670460.0,-3.52546,55.917761,95,3,3,2,4,940,S12000040,3,899,3,50,0,-1,-1,0,0,0,1,2,2,0,0,2,1,,2018-10-31 09:00:00
2018950001478,325120.0,673800.0,-3.200689,55.951367000000005,95,3,1,1,5,923,S12000036,3,8,3,20,0,-1,-1,0,0,0,4,2,2,0,0,1,1,,2018-01-11 00:30:00
2018950001479,344963.0,678967.0,-2.884039,56.000473,95,2,1,1,4,921,S12000010,3,198,6,60,0,-1,-1,0,0,0,6,1,2,0,0,2,1,,2018-10-31 19:50:00
2018950001480,304226.0,673085.0,-3.534901,55.94123199999999,95,2,1,1,4,940,S12000040,4,8046,6,60,0,-1,-1,0,0,0,6,2,2,0,0,2,1,,2018-10-31 19:14:00
2018950001481,327250.0,671060.0,-3.165848,55.92708199999999,95,3,2,2,5,923,S12000036,6,0,6,30,0,-1,-1,0,0,5,1,1,1,0,0,1,1,,2018-01-11 15:15:00
2018950001482,325970.0,674130.0,-3.1871709999999998,55.954463,95,3,1,1,5,923,S12000036,3,900,6,20,3,2,6,0,0,4,4,1,1,0,0,1,1,,2018-01-11 17:10:00
2018950001483,323230.0,673190.0,-3.230773,55.94559,95,3,2,1,5,923,S12000036,3,8,6,20,0,-1,-1,0,0,0,4,1,1,0,0,1,2,,2018-01-11 18:10:00
2018950001484,325710.0,673290.0,-3.191102,55.946878000000005,95,3,2,1,3,923,S12000036,5,0,6,30,0,-1,-1,0,0,0,4,8,2,0,0,1,1,,2018-10-30 20:05:00
2018950001486,326130.0,674520.0,-3.184717,55.957991,95,3,2,1,5,923,S12000036,6,0,1,20,1,4,3,1,0,0,1,1,1,0,0,1,2,,2018-01-11 10:50:00
2018950001487,327030.0,676570.0,-3.170862,55.97654300000001,95,2,1,1,6,923,S12000036,3,199,6,20,0,-1,-1,0,0,0,4,1,1,0,0,1,1,,2018-02-11 19:10:00
2018950001488,306378.0,668171.0,-3.498757,55.89751999999999,95,2,1,1,6,940,S12000040,6,0,6,30,3,4,6,0,0,0,4,2,2,0,0,1,1,,2018-02-11 23:10:00
2018950001489,330403.0,664624.0,-3.113743,55.869733999999994,95,3,3,1,5,929,S12000019,3,6094,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,,2018-10-25 08:25:00
2018950001490,323620.0,671020.0,-3.2239139999999997,55.926159,95,3,2,1,6,923,S12000036,6,0,6,20,3,2,6,0,0,5,1,1,2,0,0,1,1,,2018-02-11 09:05:00
2018950001491,326880.0,675990.0,-3.173107,55.971309999999995,95,1,1,1,6,923,S12000036,3,901,6,20,0,-1,-1,0,0,8,1,1,1,0,0,1,1,,2018-02-11 13:18:00
2018950001492,334125.0,672729.0,-3.0562560000000003,55.943067000000006,95,3,2,1,2,921,S12000010,6,0,6,30,0,-1,-1,0,0,4,1,1,1,0,0,1,2,,2018-04-06 16:20:00
2018950001493,323040.0,674200.0,-3.2341029999999997,55.954631000000006,95,3,2,1,4,923,S12000036,3,90,6,20,7,4,-1,-1,2,0,1,1,1,0,0,1,2,,2018-10-31 09:00:00
2018950001494,296859.0,665305.0,-3.6498209999999998,55.869834,95,3,3,2,7,940,S12000040,3,705,6,40,3,4,6,0,0,0,1,1,2,0,0,1,1,,2018-03-11 14:49:00
2018950001497,327583.0,665390.0,-3.159,55.876199,95,3,1,1,1,929,S12000019,6,0,6,30,8,4,6,0,0,0,1,1,1,0,0,1,1,,2018-04-11 09:20:00
2018950001498,322510.0,674970.0,-3.24281,55.961462,95,3,2,1,6,923,S12000036,3,902,6,30,8,4,6,0,0,0,1,1,1,0,0,1,2,,2018-02-11 15:30:00
2018950001499,357851.0,634755.0,-2.6705490000000003,55.604569,95,3,1,3,7,914,S12000026,4,6360,6,60,0,-1,-1,0,0,0,6,9,1,0,0,2,1,,2018-03-11 00:05:00
2018950001500,330870.0,672900.0,-3.1084009999999997,55.94414499999999,95,3,1,1,4,923,S12000036,3,1,6,30,9,4,6,0,0,0,1,9,1,0,0,1,2,,2018-10-31 16:17:00
2018950001501,321510.0,674840.0,-3.258785,55.960131999999994,95,2,2,1,1,923,S12000036,6,0,6,20,3,4,6,0,0,0,1,1,1,0,0,1,1,,2018-04-11 15:15:00
2018950001502,342862.0,628863.0,-2.9072,55.550103,95,2,1,1,1,914,S12000026,3,708,6,60,0,-1,-1,0,0,0,5,1,2,0,0,2,1,,2018-04-11 16:45:00
2018950001505,344143.0,675926.0,-2.896553,55.973057999999995,95,3,2,1,2,921,S12000010,3,198,6,30,3,4,4,6363,0,0,1,1,2,0,0,2,1,,2018-05-11 10:30:00
2018950001506,318588.0,670395.0,-3.3042309999999997,55.919718,95,3,2,2,6,923,S12000036,3,720,3,50,5,4,3,71,0,0,1,1,2,0,0,1,1,,2018-02-11 09:59:00
2018950001507,326380.0,674900.0,-3.180818,55.961443,95,2,2,1,3,923,S12000036,3,900,6,20,9,4,6,0,0,5,1,1,1,0,0,1,1,,2018-06-11 10:05:00
2018950001510,392894.0,661683.0,-2.115067,55.848296999999995,95,3,5,2,2,914,S12000026,3,1,6,60,0,-1,-1,0,0,0,6,1,1,0,0,2,1,,2018-05-11 18:00:00
2018950001511,326090.0,673160.0,-3.184984,55.94576899999999,95,3,1,1,3,923,S12000036,3,7,6,20,3,4,6,0,0,8,4,1,1,4,0,1,1,,2018-06-11 16:28:00
2018950001512,326000.0,673410.0,-3.186493,55.948001,95,3,2,1,2,923,S12000036,3,7,6,20,9,2,6,0,0,5,4,1,1,0,0,1,1,,2018-05-11 20:30:00
2018950001514,305584.0,666746.0,-3.5109519999999996,55.88456600000001,95,3,1,1,2,940,S12000040,6,0,6,20,0,-1,-1,0,0,1,1,1,1,0,0,1,1,,2018-03-26 15:45:00
2018950001515,364041.0,623575.0,-2.57085,55.504617,95,3,2,2,4,914,S12000026,3,68,6,60,3,4,3,698,0,0,1,1,1,0,0,2,1,,2018-07-11 08:40:00
2018950001517,300178.0,661957.0,-3.595572,55.840464000000004,95,3,1,1,4,940,S12000040,3,704,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,,2018-07-11 12:16:00
2018950001518,318540.0,674960.0,-3.306379,55.960714,95,3,2,1,3,923,S12000036,3,902,6,40,7,4,3,90,0,4,4,1,1,0,0,1,1,,2018-06-11 16:55:00
2018950001519,348860.0,668251.0,-2.8195259999999998,55.904635,95,3,1,1,4,921,S12000010,4,6355,6,60,0,-1,-1,0,0,0,6,1,1,0,0,2,1,,2018-07-11 20:20:00
2018950001520,349372.0,636126.0,-2.805365,55.616077000000004,95,3,1,1,4,914,S12000026,6,0,2,30,3,4,6,0,0,0,1,1,1,0,0,1,1,,2018-11-04 16:00:00
2018950001522,357159.0,638711.0,-2.6821490000000003,55.640051,95,3,2,1,3,914,S12000026,3,68,6,30,0,-1,-1,0,0,0,1,1,1,0,0,2,1,,2018-06-11 10:15:00
2018950001523,334648.0,672241.0,-3.047766,55.93875500000001,95,3,2,3,4,921,S12000010,6,0,6,30,0,-1,-1,0,1,4,1,1,2,0,0,1,1,,2018-07-11 15:55:00
2018950001524,326000.0,673410.0,-3.186493,55.948001,95,3,2,1,6,923,S12000036,3,7,6,20,6,2,6,0,0,5,1,1,1,0,0,1,1,,2018-09-11 09:40:00
2018950001525,305336.0,668030.0,-3.515364,55.89605,95,3,2,2,5,940,S12000040,3,705,7,40,5,4,6,0,0,0,4,2,2,0,0,1,1,,2018-08-11 17:15:00
2018950001526,316690.0,676560.0,-3.336497,55.974768000000005,95,2,1,2,6,923,S12000036,3,90,3,70,0,-1,-1,0,0,0,6,4,1,0,0,2,1,,2018-09-11 17:00:00
2018950001528,349642.0,674116.0,-2.808116,55.957406999999996,95,1,2,4,7,921,S12000010,3,1,3,70,0,-1,-1,0,0,0,6,1,2,0,0,2,1,,2018-10-11 16:33:00
2018950001529,305591.0,668591.0,-3.511484,55.901138,95,3,2,1,1,940,S12000040,3,899,3,50,0,-1,-1,0,0,0,1,2,2,0,0,1,2,,2018-11-11 12:30:00
2018950001530,330330.0,672870.0,-3.117037,55.943798,95,3,2,3,1,923,S12000036,6,0,6,30,6,2,3,1,0,5,4,1,1,0,0,1,2,,2018-11-11 20:25:00
2018950001531,326178.0,675920.0,-3.184332,55.970574,95,3,2,1,4,923,S12000036,6,0,6,20,3,4,6,0,0,0,5,1,1,0,0,1,1,,2018-10-24 11:18:00
2018950001532,338712.0,674436.0,-2.983218,55.959008999999995,95,2,2,1,2,921,S12000010,6,0,6,30,3,4,6,0,0,5,1,1,1,0,0,1,1,,2018-12-11 15:30:00
2018950001533,359497.0,684340.0,-2.651837,56.050194,95,2,1,1,2,921,S12000010,6,0,6,60,3,4,6,0,0,5,4,1,1,0,0,2,1,,2018-12-11 16:20:00
2018950001534,333613.0,670089.0,-3.0638009999999998,55.919281000000005,95,3,2,1,3,921,S12000010,3,720,3,70,0,-1,-1,0,0,0,1,1,2,0,0,2,1,,2018-11-13 07:30:00
2018950001535,333232.0,667084.0,-3.069153,55.892233999999995,95,3,2,2,3,929,S12000019,6,0,6,30,6,2,6,0,0,4,1,1,1,0,0,1,1,,2018-11-13 11:05:00
2018950001536,334868.0,654337.0,-3.039936,55.777947,95,3,1,1,1,929,S12000019,4,7007,6,60,0,-1,-1,0,0,0,1,1,2,0,0,2,2,,2018-11-11 10:00:00
2018950001538,333037.0,636410.0,-3.064732,55.616651,95,3,2,1,3,914,S12000026,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,,2018-04-09 16:20:00
2018950001539,299017.0,671117.0,-3.617521,55.92249,95,3,2,2,1,940,S12000040,6,0,9,30,0,-1,-1,0,0,0,6,9,1,0,0,2,2,,2018-04-11 18:15:00
2018950001540,323590.0,675840.0,-3.225762,55.96945,95,3,2,1,3,923,S12000036,6,0,6,30,3,2,6,0,0,5,1,1,1,0,0,1,1,,2018-11-13 13:45:00
2018950001541,325001.0,673284.0,-3.20245,55.946714,95,3,1,1,3,923,S12000036,5,0,6,20,3,4,6,0,0,0,4,1,1,0,0,1,1,,2018-11-13 14:40:00
